order_id,customer_id,product_id,order_ts,order_value,payment_method,discount_pct,category,size_variant,signup_date,city_tier,account_age_at_order,price,historical_return_rate,returned,previous_orders,previous_returns,historical_return_rate_customer,history_available,returns_last_5,orders_considered_last_5,return_rate_last_5,returns_last_10,orders_considered_last_10,return_rate_last_10,previous_avg_order_value,order_value_ratio,previous_avg_discount,discount_change,days_since_last_order,orders_last_30_days,orders_last_90_days,return_rate_shift_5,return_rate_shift_10,return_rate_ratio_5,return_rate_ratio_10,recent_avg_order_value_5,order_value_shift_5,recent_order_frequency,recent_return_rate_3,previous_return_rate_3,return_rate_shift_3,recent_return_rate_5,previous_return_rate_5,return_rate_shift_window5,recent_avg_value_3,previous_avg_value_3,order_value_shift_3,category_switch
O06041,C0617,P0004,2026-03-20 10:49:00,15002.43,UPI,20,Home,,2025-06-07,3,286,18753.04,0.0533,0,4,0.0,0.0,1,0.0,4.0,0.0,0.0,4.0,0.0,23180.825,0.6471913747677229,5.0,15.0,141.78958333333333,0,0,0.0,0.0,1.0,1.0,23180.825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29057.350000000002,0.0,1.0,1
O06043,C0617,P0397,2026-04-22 08:18:00,5034.9,Card,5,Electronics,,2025-06-07,3,319,5299.9,0.0252,0,5,0.0,0.0,1,0.0,5.0,0.0,0.0,5.0,0.0,21545.146,0.23369068838057536,8.0,-3.0,32.89513888888889,0,1,0.0,0.0,1.0,1.0,21545.146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31882.236666666664,0.0,1.0,1
O06039,C0617,P0025,2026-05-14 22:33:00,5009.79,UPI,10,Apparel,M,2025-06-07,3,341,5566.43,0.1497,0,6,0.0,0.0,1,0.0,5.0,0.0,0.0,6.0,0.0,18793.438333333335,0.26657123146615974,7.5,2.5,22.59375,1,2,0.0,0.0,1.0,1.0,21441.876,1.1409235297816267,1.8944444444444446,0.0,0.0,0.0,0.0,0.0,0.0,7068.349999999999,30518.52666666667,0.2316084939880234,1
O06047,C0617,P0433,2026-05-17 12:57:00,1347.04,Wallet,15,Apparel,L,2025-06-07,3,344,1584.75,0.1163,1,7,0.0,0.0,1,0.0,5.0,0.0,0.0,7.0,0.0,16824.345714285715,0.08006492632020841,7.857142857142857,7.142857142857143,2.6,2,3,0.0,0.0,1.0,1.0,21138.28,1.256410225929397,3.2761904761904765,0.0,0.0,0.0,0.0,0.0,0.0,8349.039999999999,29057.350000000002,0.2873297117596752,0
O06045,C0617,P0352,2026-06-07 13:56:00,21878.04,Card,15,Electronics,,2025-06-07,3,365,25738.87,0.0271,0,8,1.0,0.125,1,1.0,5.0,0.2,1.0,8.0,0.125,14889.6825,1.4693422777819474,8.75,6.25,21.040972222222223,2,4,0.07500000000000001,0.0,1.6,1.0,5512.375999999999,0.3702144756948309,3.0416666666666665,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,3797.2433333333333,31882.236666666664,0.11910216253125697,1
O06048,C0617,P0397,2026-07-15 18:30:00,3709.93,UPI,30,Electronics,,2025-06-07,3,403,5299.9,0.0252,0,9,1.0,0.1111111111111111,1,1.0,5.0,0.2,1.0,9.0,0.1111111111111111,15666.166666666666,0.23681160037022458,9.444444444444445,20.555555555555557,38.19027777777778,0,4,0.0888888888888889,0.0,1.8000000000000003,1.0,9654.439999999999,0.6162605189527325,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,9411.623333333335,7068.349999999999,1.3315163133310228,0
O06050,C0618,P0224,2025-06-04 14:20:00,4135.56,UPI,10,Footwear,9,2025-04-12,3,53,4595.07,0.1253,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4135.56,1.0,10.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,4135.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O06055,C0618,P0417,2025-07-13 14:57:00,2735.76,Card,30,Beauty,,2025-04-12,3,92,3908.23,0.0637,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,4135.56,0.6615210515625454,10.0,20.0,39.02569444444445,0,1,0.0,0.0,1.0,1.0,4135.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06051,C0618,P0367,2025-07-20 15:18:00,2167.5,Wallet,10,Apparel,L,2025-04-12,3,99,2408.33,0.1014,1,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,3435.6600000000003,0.6308831490892579,20.0,-10.0,7.014583333333333,1,2,0.0,0.0,1.0,1.0,3435.6600000000003,1.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06052,C0618,P0394,2025-09-01 09:52:00,258.45,Card,15,Grocery,,2025-04-12,3,142,304.06,0.0449,0,3,1.0,0.3333333333333333,1,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,3012.94,0.08578000225693176,16.666666666666668,-1.6666666666666679,42.77361111111111,0,3,0.0,0.0,1.0,1.0,3012.94,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,3012.94,0.0,1.0,1
O06054,C0618,P0148,2025-10-07 14:23:00,5057.47,NetBanking,5,Apparel,M,2025-04-12,3,178,5323.65,0.1149,0,4,1.0,0.25,1,1.0,4.0,0.25,1.0,4.0,0.25,2324.3175,2.1758946443418337,16.25,-11.25,36.18819444444444,0,3,0.0,0.0,1.0,1.0,2324.3175,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1720.57,0.0,1.0,1
O06053,C0618,P0103,2025-11-08 22:11:00,7360.38,Card,5,Footwear,8,2025-04-12,3,210,7747.77,0.1172,0,5,1.0,0.2,1,1.0,5.0,0.2,1.0,5.0,0.2,2870.9480000000003,2.56374549451958,14.0,-9.0,32.325,0,2,0.0,0.0,1.0,1.0,2870.9480000000003,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,2494.4733333333334,0.0,1.0,1
O06049,C0618,P0172,2025-12-04 16:46:00,1287.41,UPI,30,Grocery,,2025-04-12,3,236,1839.16,0.0351,0,6,1.0,0.16666666666666666,1,1.0,5.0,0.2,1.0,6.0,0.16666666666666666,3619.186666666667,0.3557180434646458,12.5,17.5,25.774305555555557,1,2,0.033333333333333354,0.0,1.2000000000000002,1.0,3515.9119999999994,0.9714646753045801,1.311111111111111,0.0,0.3333333333333333,-0.3333333333333333,0.2,0.0,0.2,4225.433333333333,3012.94,1.4024286355962394,1
O06056,C0618,P0424,2026-02-08 18:41:00,10872.15,UPI,15,Home,,2025-04-12,3,302,12790.76,0.0562,0,7,1.0,0.14285714285714285,1,1.0,5.0,0.2,1.0,7.0,0.14285714285714285,3286.0757142857146,3.3085512767508614,15.0,0.0,66.07986111111111,0,1,0.05714285714285716,0.0,1.4000000000000001,1.0,3226.242,0.9817917420388105,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.2,0.0,0.2,4568.42,1720.57,2.655178225820513,1
O06060,C0619,P0394,2025-10-30 08:22:00,182.44,UPI,40,Grocery,,2025-04-06,1,207,304.06,0.0449,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,182.44,1.0,40.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,182.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O06061,C0619,P0174,2025-12-11 17:33:00,35430.58,NetBanking,30,Electronics,,2025-04-06,1,249,50615.11,0.0277,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,182.44,194.20401227800923,40.0,-10.0,42.38263888888889,0,1,0.0,0.0,1.0,1.0,182.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06058,C0619,P0260,2026-01-06 12:24:00,3335.65,Wallet,0,Grocery,,2025-04-06,1,275,3335.65,0.0357,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,17806.510000000002,0.18732755604551368,35.0,-35.0,25.785416666666666,1,2,0.0,0.0,1.0,1.0,17806.510000000002,1.0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06063,C0619,P0304,2026-01-12 14:24:00,1934.09,UPI,30,Apparel,L,2025-04-06,1,281,2762.99,0.1072,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,12982.890000000001,0.14897222421202058,23.333333333333332,6.666666666666668,6.083333333333333,1,3,0.0,0.0,1.0,1.0,12982.890000000001,1.0,3.1222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,12982.890000000001,0.0,1.0,1
O06059,C0619,P0039,2026-02-08 16:21:00,4912.37,UPI,40,Footwear,10,2025-04-06,1,308,8187.29,0.1022,0,4,0.0,0.0,1,0.0,4.0,0.0,0.0,4.0,0.0,10220.69,0.48062997703677535,25.0,15.0,27.08125,1,3,0.0,0.0,1.0,1.0,10220.69,1.0,2.566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,13566.773333333333,0.0,1.0,1
O06062,C0619,P0239,2026-05-21 19:59:00,5094.41,UPI,40,Footwear,9,2025-04-06,1,410,8490.68,0.1378,0,5,0.0,0.0,1,0.0,5.0,0.0,0.0,5.0,0.0,9159.026000000002,0.5562174405881148,28.0,12.0,102.15138888888889,0,0,0.0,0.0,1.0,1.0,9159.026000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3394.036666666667,0.0,1.0,0
O06057,C0619,P0375,2026-05-27 19:56:00,6681.98,Wallet,15,Electronics,,2025-04-06,1,416,7861.15,0.0291,0,6,0.0,0.0,1,0.0,5.0,0.0,0.0,6.0,0.0,8481.59,0.7878216230683162,30.0,-15.0,5.997916666666667,1,1,0.0,0.0,1.0,1.0,10141.42,1.195697976440738,2.3111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,3980.2899999999995,12982.890000000001,0.3065796598446108,1
O06064,C0619,P0186,2026-07-27 15:00:00,78066.1,Card,15,Electronics,,2025-04-06,1,477,91842.47,0.0335,0,7,0.0,0.0,1,0.0,5.0,0.0,0.0,7.0,0.0,8224.502857142857,9.491892866472867,27.857142857142858,-12.857142857142858,60.794444444444444,0,2,0.0,0.0,1.0,1.0,4391.7,0.5339775639065982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5562.919999999999,13566.773333333333,0.41004001934137124,0
O06076,C0620,P0175,2025-02-24 18:54:00,5840.85,UPI,40,Apparel,S,2022-06-19,2,981,9734.75,0.0911,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5840.85,1.0,40.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,5840.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O06070,C0620,P0496,2025-04-26 20:19:00,837.35,Card,15,Grocery,,2022-06-19,2,1042,985.12,0.0346,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,5840.85,0.14336098341850928,40.0,-25.0,61.05902777777778,0,1,0.0,0.0,1.0,1.0,5840.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06069,C0620,P0289,2025-07-06 15:47:00,75897.32,Wallet,20,Electronics,,2022-06-19,2,1113,94871.65,0.0297,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,3339.1000000000004,22.729873319157857,27.5,-7.5,70.81111111111112,0,1,0.0,0.0,1.0,1.0,3339.1000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06068,C0620,P0143,2025-07-06 15:57:00,6598.57,NetBanking,10,Footwear,9,2022-06-19,2,1113,7331.74,0.1168,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,27525.173333333336,0.23972855393462852,25.0,-15.0,0.006944444444444444,1,2,0.0,0.0,1.0,1.0,27525.173333333336,1.0,12.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,27525.173333333336,0.0,1.0,1
O06071,C0620,P0354,2025-08-25 20:30:00,4448.0,Card,30,Apparel,S,2022-06-19,2,1163,6354.29,0.1138,1,4,0.0,0.0,1,0.0,4.0,0.0,0.0,4.0,0.0,22293.5225,0.19951983810544072,21.25,8.75,50.18958333333333,0,2,0.0,0.0,1.0,1.0,22293.5225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27777.746666666662,0.0,1.0,1
O06072,C0620,P0106,2025-09-06 14:58:00,2936.88,UPI,40,Apparel,M,2022-06-19,2,1175,4894.8,0.1373,0,5,1.0,0.2,1,1.0,5.0,0.2,1.0,5.0,0.2,18724.417999999998,0.1568475986810378,23.0,17.0,11.769444444444444,1,3,0.0,0.0,1.0,1.0,18724.417999999998,1.0,7.833333333333332,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,28981.296666666673,0.0,1.0,0
O06073,C0620,P0213,2025-09-22 19:16:00,22707.7,NetBanking,15,Home,,2022-06-19,2,1191,26714.94,0.0694,0,6,1.0,0.16666666666666666,1,1.0,5.0,0.2,1.0,6.0,0.16666666666666666,16093.161666666667,1.4110154654715146,25.833333333333332,-10.833333333333332,16.179166666666667,2,4,0.033333333333333354,0.0,1.2000000000000002,1.0,18143.624,1.1274120260396314,13.233333333333334,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,4661.150000000001,27525.173333333336,0.16934134959125902,1
O06075,C0620,P0154,2025-11-12 19:55:00,8998.71,Card,10,Apparel,M,2022-06-19,2,1242,9998.57,0.0802,0,7,1.0,0.14285714285714285,1,1.0,5.0,0.2,1.0,7.0,0.14285714285714285,17038.095714285715,0.5281523329191633,24.285714285714285,-14.285714285714285,51.02708333333333,0,3,0.05714285714285716,0.0,1.4000000000000001,1.0,22517.694,1.3216086103519114,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,10030.86,27777.746666666662,0.36111136444472824,1
O06065,C0620,P0270,2026-02-23 14:02:00,1403.72,Card,5,Apparel,M,2022-06-19,2,1345,1477.6,0.1311,0,8,1.0,0.125,1,1.0,5.0,0.2,1.0,8.0,0.125,16033.1725,0.08755098219020596,22.5,-17.5,102.75486111111111,0,0,0.07500000000000001,0.0,1.6,1.0,9137.972,0.5699416007655378,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.2,0.0,0.2,11547.763333333334,28981.296666666673,0.398455716669682,0
O06066,C0620,P0150,2026-03-23 18:33:00,4011.95,UPI,5,Footwear,11,2022-06-19,2,1373,4223.11,0.1009,0,9,1.0,0.1111111111111111,1,1.0,5.0,0.2,1.0,9.0,0.1111111111111111,14407.677777777779,0.2784591703034878,20.555555555555557,-15.555555555555557,28.188194444444445,1,1,0.0888888888888889,0.0,1.8000000000000003,1.0,8099.002,0.562130978004783,5.0851851851851855,0.0,0.3333333333333333,-0.3333333333333333,0.2,0.0,0.2,11036.71,4661.150000000001,2.367808373470066,1
O06077,C0620,P0190,2026-05-21 12:07:00,12260.7,NetBanking,10,Footwear,11,2022-06-19,2,1432,13623.0,0.1031,0,10,1.0,0.1,1,0.0,5.0,0.0,1.0,10.0,0.1,13368.105000000001,0.9171606596447289,19.0,-9.0,58.731944444444444,0,2,-0.1,0.0,0.0,1.0,8011.7919999999995,0.5993214445876958,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.2,-0.2,4804.793333333333,10030.86,0.47900113582816756,0
O06067,C0620,P0244,2026-06-14 18:39:00,17468.97,Card,5,Home,,2022-06-19,2,1456,18388.39,0.0771,0,11,1.0,0.09090909090909091,1,0.0,5.0,0.0,1.0,10.0,0.1,13267.431818181818,1.316680593455951,18.181818181818183,-13.181818181818183,24.272222222222222,1,2,-0.09090909090909091,0.009090909090909094,0.0,1.1,9876.556,0.7444210858099208,4.412121212121212,0.0,0.0,0.0,0.0,0.2,-0.2,5892.123333333334,11547.763333333334,0.5102393565969052,1
O06074,C0620,P0284,2026-06-18 10:48:00,1203.24,Card,5,Footwear,8,2022-06-19,2,1460,1266.57,0.13,0,12,1.0,0.08333333333333333,1,0.0,5.0,0.0,1.0,10.0,0.1,13617.56,0.0883594417795846,17.083333333333332,-12.083333333333332,3.6729166666666666,2,3,-0.08333333333333333,0.016666666666666677,0.0,1.2000000000000002,8828.810000000001,0.6483400844204102,8.11111111111111,0.0,0.0,0.0,0.0,0.2,-0.2,11247.206666666667,11036.71,1.0190724107697555,1
O06084,C0621,P0094,2025-11-21 22:18:00,16094.94,Card,10,Electronics,,2025-11-17,3,4,17883.27,0.0289,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16094.94,1.0,10.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,16094.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O06080,C0621,P0367,2025-11-24 21:13:00,2047.08,NetBanking,15,Apparel,L,2025-11-17,3,7,2408.33,0.1014,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,16094.94,0.1271877993953379,10.0,5.0,2.954861111111111,1,1,0.0,0.0,1.0,1.0,16094.94,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06085,C0621,P0027,2025-11-29 17:05:00,6535.02,Card,0,Apparel,S,2025-11-17,3,12,6535.02,0.0829,1,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,9071.01,0.7204291473606578,12.5,-12.5,4.8277777777777775,2,2,0.0,0.0,1.0,1.0,9071.01,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O06082,C0621,P0296,2026-01-24 14:06:00,43805.24,Card,30,Electronics,,2025-11-17,3,68,62578.91,0.0308,0,3,1.0,0.3333333333333333,1,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,8225.68,5.32542476731407,8.333333333333334,21.666666666666664,55.87569444444444,0,3,0.0,0.0,1.0,1.0,8225.68,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,8225.68,0.0,1.0,1
O06078,C0621,P0312,2026-03-24 17:30:00,31984.35,Card,10,Electronics,,2025-11-17,3,127,35538.17,0.0385,0,4,1.0,0.25,1,1.0,4.0,0.25,1.0,4.0,0.25,17120.57,1.8681825429877625,13.75,-3.75,59.141666666666666,0,1,0.0,0.0,1.0,1.0,17120.57,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,17462.446666666667,0.0,1.0,0
O06083,C0621,P0044,2026-04-14 11:31:00,4653.13,Card,40,Beauty,,2025-11-17,3,148,7755.21,0.0459,0,5,1.0,0.2,1,1.0,5.0,0.2,1.0,5.0,0.2,20093.326,0.231575897390009,13.0,27.0,20.750694444444445,1,2,0.0,0.0,1.0,1.0,20093.326,1.0,0.9866666666666668,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,27441.536666666663,0.0,1.0,1
O06087,C0621,P0048,2026-05-17 14:54:00,5180.11,Card,20,Footwear,9,2025-11-17,3,181,6475.14,0.159,1,6,1.0,0.16666666666666666,1,1.0,5.0,0.2,1.0,6.0,0.16666666666666666,17519.96,0.2956690540389362,17.5,2.5,33.140972222222224,0,2,0.033333333333333354,0.0,1.2000000000000002,1.0,17804.964,1.0162673887383304,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.2,0.0,0.2,26814.239999999994,8225.68,3.2598204646910642,1
O06081,C0621,P0468,2026-07-22 22:22:00,16873.15,UPI,30,Home,,2025-11-17,3,247,24104.5,0.0873,0,7,2.0,0.2857142857142857,1,2.0,5.0,0.4,2.0,7.0,0.2857142857142857,15757.124285714284,1.0708267380550858,17.857142857142858,12.142857142857142,66.31111111111112,0,1,0.11428571428571432,0.0,1.4000000000000001,1.0,18431.57,1.1697293024914717,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4,0.0,0.4,13939.196666666665,17462.446666666667,0.7982384675381494,1
O06079,C0621,P0022,2026-07-26 21:55:00,3477.62,Card,0,Beauty,,2025-11-17,3,251,3477.62,0.044,0,8,2.0,0.25,1,1.0,5.0,0.2,2.0,8.0,0.25,15896.627499999999,0.21876464048742414,19.375,-19.375,3.98125,1,2,-0.04999999999999999,0.0,0.8,1.0,20499.195999999996,1.28953112853654,1.0458333333333334,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.2,8902.13,27441.536666666663,0.32440348032016186,1
O06086,C0621,P0479,2026-08-14 12:14:00,63562.07,Card,15,Electronics,,2025-11-17,3,270,74778.91,0.0303,0,9,2.0,0.2222222222222222,1,1.0,5.0,0.2,2.0,9.0,0.2222222222222222,14516.737777777778,4.378536760325093,17.22222222222222,-2.2222222222222214,18.596527777777776,2,3,-0.0222222222222222,0.0,0.9000000000000001,1.0,12433.672,0.8565059306253685,2.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,8510.293333333333,26814.239999999994,0.31737962117640983,1
O06090,C0622,P0209,2025-01-08 09:06:00,2713.9,Wallet,15,Grocery,,2024-08-03,1,158,3192.82,0.0249,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2713.9,1.0,15.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,2713.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O06097,C0622,P0428,2025-02-13 12:54:00,38330.46,NetBanking,50,Electronics,,2024-08-03,1,194,76660.91,0.0358,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2713.9,14.123755481042043,15.0,35.0,36.15833333333333,0,1,0.0,0.0,1.0,1.0,2713.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06089,C0622,P0184,2025-02-14 11:22:00,3071.56,UPI,15,Apparel,L,2024-08-03,1,195,3613.6,0.0881,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,20522.18,0.1496702592024824,32.5,-17.5,0.9361111111111111,1,2,0.0,0.0,1.0,1.0,20522.18,1.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O06098,C0622,P0388,2025-03-11 10:37:00,2757.88,NetBanking,10,Beauty,,2024-08-03,1,220,3064.31,0.0723,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,14705.306666666665,0.18754318169041925,26.666666666666668,-16.666666666666668,24.96875,2,3,0.0,0.0,1.0,1.0,14705.306666666665,1.0,4.888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,14705.306666666665,0.0,1.0,1
O06095,C0622,P0442,2025-04-29 16:11:00,21732.54,Card,20,Electronics,,2024-08-03,1,269,27165.68,0.0257,0,4,0.0,0.0,1,0.0,4.0,0.0,0.0,4.0,0.0,11718.45,1.854557556673451,22.5,-2.5,49.231944444444444,0,3,0.0,0.0,1.0,1.0,11718.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14719.966666666667,0.0,1.0,1
O06099,C0622,P0366,2025-07-06 10:39:00,5495.96,Card,10,Apparel,L,2024-08-03,1,337,6106.62,0.1096,0,5,0.0,0.0,1,0.0,5.0,0.0,0.0,5.0,0.0,13721.268,0.40054315679862823,22.0,-12.0,67.76944444444445,0,1,0.0,0.0,1.0,1.0,13721.268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9187.326666666666,0.0,1.0,1
O06094,C0622,P0240,2025-08-31 11:51:00,6867.12,Card,15,Home,,2024-08-03,1,393,8078.97,0.082,0,6,0.0,0.0,1,0.0,5.0,0.0,0.0,6.0,0.0,12350.383333333333,0.5560248467321527,20.0,-5.0,56.05,0,1,0.0,0.0,1.0,1.0,14277.680000000002,1.1560515665505662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9995.46,14705.306666666665,0.6797178886896159,1
O06100,C0622,P0011,2025-09-08 23:51:00,15185.21,UPI,20,Electronics,,2024-08-03,1,401,18981.51,0.026,0,7,0.0,0.0,1,0.0,5.0,0.0,0.0,7.0,0.0,11567.06,1.31279772042334,19.285714285714285,0.7142857142857153,8.5,1,2,0.0,0.0,1.0,1.0,7985.012,0.6903233838157665,1.9095238095238094,0.0,0.0,0.0,0.0,0.0,0.0,11365.206666666667,14719.966666666667,0.7720945926055086,1
O06101,C0622,P0069,2025-09-19 13:59:00,86711.69,NetBanking,10,Electronics,,2024-08-03,1,412,96346.32,0.0384,0,8,0.0,0.0,1,0.0,5.0,0.0,0.0,8.0,0.0,12019.32875,7.21435379658785,19.375,-9.375,10.588888888888889,2,3,0.0,0.0,1.0,1.0,10407.742,0.865917075444001,3.4333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,9182.763333333334,9187.326666666666,0.9995033012867728,0
O06091,C0622,P0339,2026-02-16 15:27:00,6527.77,Wallet,0,Footwear,8,2024-08-03,1,562,6527.77,0.1406,0,9,0.0,0.0,1,0.0,5.0,0.0,0.0,9.0,0.0,20318.48,0.32127255582110475,18.333333333333332,-18.333333333333332,150.0611111111111,0,0,0.0,0.0,1.0,1.0,27198.503999999997,1.338609187301412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36254.67333333333,9995.46,3.627114043108905,1
O06092,C0622,P0076,2026-03-21 16:37:00,4649.96,NetBanking,40,Apparel,L,2024-08-03,1,595,7749.93,0.1362,0,10,0.0,0.0,1,0.0,5.0,0.0,0.0,10.0,0.0,18939.409,0.24551769276433072,16.5,23.5,33.048611111111114,0,1,0.0,0.0,1.0,1.0,24157.55,1.275517625708384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36141.55666666667,11365.206666666667,3.180017550641402,1
O06102,C0622,P0224,2026-04-02 22:20:00,3216.55,NetBanking,30,Footwear,9,2024-08-03,1,607,4595.07,0.1253,0,11,0.0,0.0,1,0.0,5.0,0.0,0.0,10.0,0.0,17640.368181818183,0.182340298504386,18.636363636363637,11.363636363636363,12.238194444444444,1,2,0.0,0.0,1.0,1.0,23988.35,1.3598554039662643,1.8393939393939396,0.0,0.0,0.0,0.0,0.0,0.0,32629.806666666667,9182.763333333334,3.5533755452697786,1
O06088,C0622,P0052,2026-04-15 10:16:00,17272.03,UPI,5,Home,,2024-08-03,1,620,18181.08,0.0637,0,12,0.0,0.0,1,0.0,5.0,0.0,0.0,10.0,0.0,16438.383333333335,1.050713421737539,19.583333333333332,-14.583333333333332,12.497222222222222,2,3,0.0,0.0,1.0,1.0,23258.235999999997,1.4148736848615484,3.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,4798.093333333333,36254.67333333333,0.1323441336574356,1
O06096,C0622,P0449,2026-04-16 19:02:00,6189.39,Card,0,Apparel,XL,2024-08-03,1,621,6189.39,0.0992,0,13,0.0,0.0,1,0.0,5.0,0.0,0.0,10.0,0.0,16502.510000000002,0.37505749125436066,18.46153846153846,-18.46153846153846,1.3652777777777778,3,4,0.0,0.0,1.0,1.0,23675.6,1.434666605261866,4.776923076923077,0.0,0.0,0.0,0.0,0.0,0.0,8379.513333333334,36141.55666666667,0.23185258484070093,1
O06093,C0622,P0310,2026-04-23 09:15:00,2660.93,UPI,20,Grocery,,2024-08-03,1,628,3326.16,0.0286,0,14,0.0,0.0,1,0.0,5.0,0.0,0.0,10.0,0.0,15765.858571428573,0.16877799505459398,17.142857142857142,2.8571428571428577,6.592361111111111,3,5,0.0,0.0,1.0,1.0,7571.139999999997,0.4802237674338063,4.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,8892.656666666668,32629.806666666667,0.2725316995442409,1
