order_id,customer_id,product_id,order_ts,order_value,payment_method,discount_pct,category,size_variant,signup_date,city_tier,account_age_at_order,price,historical_return_rate,returned,previous_orders,previous_returns,historical_return_rate_customer,history_available,returns_last_5,orders_considered_last_5,return_rate_last_5,returns_last_10,orders_considered_last_10,return_rate_last_10,previous_avg_order_value,order_value_ratio,previous_avg_discount,discount_change,days_since_last_order,orders_last_30_days,orders_last_90_days,return_rate_shift_5,return_rate_shift_10,return_rate_ratio_5,return_rate_ratio_10,recent_avg_order_value_5,order_value_shift_5,recent_order_frequency,recent_return_rate_3,previous_return_rate_3,return_rate_shift_3,recent_return_rate_5,previous_return_rate_5,return_rate_shift_window5,recent_avg_value_3,previous_avg_value_3,order_value_shift_3,category_switch
O10729,C1091,P0233,2025-04-30 20:36:00,5388.74,UPI,5,Home,,2023-07-04,2,666,5672.36,0.0504,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,18319.603333333333,0.2941515655087874,23.33333333333333,-18.33333333333333,14.008333333333333,1,2,0.0,0.0,1.0,1.0,18319.603333333333,1.0,7.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,18319.603333333333,0.0,1.0,1
O16983,C1716,P0229,2025-04-30 21:18:00,38344.42,NetBanking,40,Electronics,,2023-04-29,1,732,63907.36,0.0361,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,7646.23,5.014813836361188,40.0,0.0,35.27013888888889,0,1,0.0,0.0,1.0,1.0,7646.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O05828,C0596,P0257,2025-04-30 21:27:00,13846.21,Card,0,Footwear,11,2022-04-19,2,1107,13846.21,0.1264,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13846.21,1.0,0.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,13846.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O09515,C0968,P0343,2025-04-30 21:35:00,44341.35,UPI,20,Electronics,,2024-04-22,1,373,55426.69,0.029,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,25127.06,1.7646851641218668,50.0,-30.0,91.90833333333332,0,0,0.0,0.0,1.0,1.0,25127.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O07658,C0781,P0478,2025-04-30 22:16:00,12561.42,UPI,30,Home,,2023-03-25,1,767,17944.88,0.0788,1,2,1.0,0.5,1,1.0,2.0,0.5,1.0,2.0,0.5,13144.925,0.9556098646435792,25.0,5.0,29.51736111111111,1,2,0.0,0.0,1.0,1.0,13144.925,1.0,12.783333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O08703,C0886,P0282,2025-04-30 22:45:00,2392.93,UPI,5,Beauty,,2022-08-02,3,1002,2518.87,0.0642,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1217.76,1.965025949283931,20.0,-15.0,118.03541666666666,0,0,0.0,0.0,1.0,1.0,1217.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O03277,C0328,P0339,2025-04-30 22:53:00,5548.6,Wallet,15,Footwear,7,2023-10-21,1,557,6527.77,0.1406,1,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,4161.036666666667,1.3334657789605315,15.0,0.0,1.9666666666666663,1,3,0.0,0.0,1.0,1.0,4161.036666666667,1.0,6.188888888888889,0.0,0.0,0.0,0.0,0.0,0.0,4161.036666666667,0.0,1.0,1
O09135,C0930,P0444,2025-05-01 08:25:00,925.02,UPI,5,Apparel,L,2024-11-28,3,154,973.71,0.1222,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,12570.31,0.0735876839950645,10.0,-5.0,80.45833333333333,0,1,0.0,0.0,1.0,1.0,12570.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O10159,C1032,P0384,2025-05-01 10:42:00,37319.07,UPI,10,Electronics,,2025-01-23,1,98,41465.63,0.0286,0,4,1.0,0.25,1,1.0,4.0,0.25,1.0,4.0,0.25,5670.295,6.5815041369099845,13.75,-3.75,22.603472222222223,1,4,0.0,0.0,1.0,1.0,5670.295,1.0,0.8166666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,4380.59,0.0,1.0,1
O07567,C0770,P0238,2025-05-01 11:25:00,20424.18,NetBanking,20,Home,,2023-11-08,2,540,25530.23,0.0862,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,10329.666666666666,1.9772351479557264,20.0,0.0,7.5875,2,2,0.0,0.0,1.0,1.0,10329.666666666666,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10329.666666666666,0.0,1.0,0
O05826,C0596,P0435,2025-05-01 11:25:00,13749.41,UPI,5,Footwear,10,2022-04-19,2,1108,14473.06,0.1105,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,13846.21,0.9930089172416134,0.0,5.0,0.5819444444444445,1,1,0.0,0.0,1.0,1.0,13846.21,1.0,36.93333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O01423,C0142,P0330,2025-05-01 12:54:00,13234.99,NetBanking,10,Footwear,7,2024-11-04,3,178,14705.54,0.1418,0,2,1.0,0.5,1,1.0,2.0,0.5,1.0,2.0,0.5,5605.92,2.360895267859691,30.0,-20.0,16.6125,1,2,0.0,0.0,1.0,1.0,5605.92,1.0,2.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O08537,C0869,P0498,2025-05-01 13:37:00,751.1,UPI,20,Footwear,8,2023-08-27,3,613,938.87,0.1045,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,6175.04,0.1216348396123749,7.5,12.5,20.04722222222222,1,2,0.0,0.0,1.0,1.0,6175.04,1.0,10.216666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O08380,C0855,P0327,2025-05-01 15:16:00,21579.59,NetBanking,0,Home,,2024-06-18,1,317,21579.59,0.0749,0,5,0.0,0.0,1,0.0,5.0,0.0,0.0,5.0,0.0,6738.466,3.2024484504336743,26.0,-26.0,10.643055555555556,1,3,0.0,0.0,1.0,1.0,6738.466,1.0,2.1133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4397.863333333335,0.0,1.0,1
O18103,C1829,P0300,2025-05-01 15:21:00,585.62,Card,10,Grocery,,2022-06-15,2,1051,650.69,0.0281,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,5283.349999999999,0.1108425525471528,30.0,-20.0,9.904861111111112,2,2,0.0,0.0,1.0,1.0,5283.349999999999,1.0,35.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O11220,C1137,P0443,2025-05-01 16:42:00,4030.51,NetBanking,50,Footwear,11,2023-01-31,2,821,8061.02,0.1484,0,4,0.0,0.0,1,0.0,4.0,0.0,0.0,4.0,0.0,6424.3225,0.627382887456226,20.0,30.0,35.01875,0,3,0.0,0.0,1.0,1.0,6424.3225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6465.09,0.0,1.0,1
O05041,C0516,P0371,2025-05-01 16:50:00,1447.82,UPI,20,Footwear,10,2025-04-06,3,25,1809.77,0.1207,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1127.72,1.2838470542333202,50.0,-30.0,23.813194444444445,1,1,0.0,0.0,1.0,1.0,1127.72,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O10049,C1021,P0469,2025-05-01 18:13:00,5472.02,Card,30,Apparel,XL,2022-06-21,3,1045,7817.17,0.1323,0,6,0.0,0.0,1,0.0,5.0,0.0,0.0,6.0,0.0,27363.125,0.1999778899522624,15.0,15.0,21.284027777777776,3,5,0.0,0.0,1.0,1.0,31284.707999999995,1.1433163427057398,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,28569.02,26157.23,1.0922035704851012,1
O01125,C0112,P0490,2025-05-01 19:14:00,5455.85,Card,15,Home,,2022-10-16,2,928,6418.65,0.0786,0,7,1.0,0.1428571428571428,1,1.0,5.0,0.2,1.0,7.0,0.1428571428571428,6373.108571428572,0.8560736003242194,17.142857142857142,-2.1428571428571423,16.104166666666668,1,7,0.0571428571428571,0.0,1.4,1.0,7063.45,1.108320989801792,4.419047619047619,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,8252.68,6320.596666666667,1.3056805291061655,0
O13019,C1318,P0191,2025-05-01 19:56:00,6092.65,NetBanking,30,Apparel,L,2023-01-31,1,821,8703.79,0.1039,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,9822.956666666669,0.620246042688437,18.33333333333333,11.666666666666668,25.153472222222224,1,1,0.0,0.0,1.0,1.0,9822.956666666669,1.0,9.122222222222224,0.0,0.0,0.0,0.0,0.0,0.0,9822.956666666669,0.0,1.0,1
O14927,C1504,P0205,2025-05-01 21:10:00,5707.37,Card,20,Apparel,S,2024-09-08,1,235,7134.21,0.1006,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,5996.99,0.9517057723958186,15.0,5.0,55.953472222222224,0,1,0.0,0.0,1.0,1.0,5996.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O01321,C0132,P0159,2025-05-01 21:19:00,15095.97,Card,5,Home,,2023-10-05,3,574,15890.5,0.0605,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,24381.916666666668,0.6191461568170399,25.0,-20.0,25.49513888888889,1,1,0.0,0.0,1.0,1.0,24381.916666666668,1.0,6.377777777777777,0.0,0.0,0.0,0.0,0.0,0.0,24381.916666666668,0.0,1.0,1
O13750,C1387,P0398,2025-05-02 08:03:00,52620.29,UPI,40,Electronics,,2022-05-10,3,1088,87700.49,0.035,1,4,0.0,0.0,1,0.0,4.0,0.0,0.0,4.0,0.0,23159.932500000003,2.2720398688554035,13.75,26.25,42.602777777777774,0,3,0.0,0.0,1.0,1.0,23159.932500000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30040.53,0.0,1.0,1
O18631,C1885,P0397,2025-05-02 08:30:00,5299.9,Card,0,Electronics,,2022-04-21,3,1107,5299.9,0.0252,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2109.51,2.5123843925840594,0.0,0.0,53.83472222222223,0,1,0.0,0.0,1.0,1.0,2109.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O13274,C1343,P0463,2025-05-02 08:44:00,3098.72,Card,10,Home,,2022-08-25,2,981,3443.02,0.0522,1,5,0.0,0.0,1,0.0,5.0,0.0,0.0,5.0,0.0,23514.866,0.1317770639220312,14.0,-4.0,33.50763888888889,0,5,0.0,0.0,1.0,1.0,23514.866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14765.840000000002,0.0,1.0,1
O15974,C1612,P0340,2025-05-02 09:21:00,5187.57,UPI,15,Home,,2024-09-14,2,230,6103.02,0.0827,0,4,2.0,0.5,1,2.0,4.0,0.5,2.0,4.0,0.5,7158.862499999999,0.7246360717222883,1.25,13.75,34.767361111111114,0,3,0.0,0.0,1.0,1.0,7158.862499999999,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,7992.443333333334,0.0,1.0,1
O02942,C0296,P0317,2025-05-02 10:04:00,3770.21,UPI,15,Beauty,,2023-02-02,2,820,4435.54,0.0695,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,4476.7,0.842185091697009,30.0,-15.0,44.95208333333333,0,1,0.0,0.0,1.0,1.0,4476.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O17094,C1728,P0021,2025-05-02 10:16:00,8767.82,Card,10,Apparel,M,2023-04-19,2,744,9742.02,0.0803,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,7363.103333333333,1.1907778015700807,11.666666666666666,-1.666666666666666,5.911111111111111,2,3,0.0,0.0,1.0,1.0,7363.103333333333,1.0,16.533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,7363.103333333333,0.0,1.0,1
O17210,C1739,P0007,2025-05-02 10:37:00,4627.78,UPI,40,Footwear,10,2024-08-05,1,270,7712.96,0.1561,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2651.21,1.7455350575774833,15.0,25.0,41.82569444444445,0,1,0.0,0.0,1.0,1.0,2651.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O08045,C0821,P0017,2025-05-02 11:28:00,9761.86,Card,0,Footwear,9,2024-05-08,1,359,9761.86,0.1429,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,19147.61,0.5098213301816781,0.0,0.0,66.52708333333334,0,1,0.0,0.0,1.0,1.0,19147.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O09988,C1016,P0265,2025-05-02 11:46:00,6772.3,UPI,30,Home,,2022-09-16,3,959,9674.71,0.0854,0,5,1.0,0.2,1,1.0,5.0,0.2,1.0,5.0,0.2,12583.342,0.5381956558122636,21.0,9.0,17.002083333333335,2,4,0.0,0.0,1.0,1.0,12583.342,1.0,12.786666666666669,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,17867.623333333333,0.0,1.0,1
O07302,C0742,P0170,2025-05-02 12:44:00,1323.53,Card,10,Footwear,11,2025-02-16,3,75,1470.59,0.1106,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1323.53,1.0,10.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,1323.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O19054,C1927,P0382,2025-05-02 15:48:00,4302.14,UPI,40,Beauty,,2024-07-12,3,294,7170.23,0.0572,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,3770.21,1.141087631723432,15.0,25.0,7.144444444444445,1,1,0.0,0.0,1.0,1.0,3770.21,1.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O03534,C0355,P0160,2025-05-02 15:54:00,4673.49,Card,40,Apparel,S,2024-07-16,1,290,7789.15,0.1449,0,2,1.0,0.5,1,1.0,2.0,0.5,1.0,2.0,0.5,6358.860000000001,0.7349572093111029,15.0,25.0,96.0375,0,0,0.0,0.0,1.0,1.0,6358.860000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O05742,C0587,P0036,2025-05-02 16:19:00,6861.36,Wallet,5,Beauty,,2025-01-27,2,95,7222.48,0.0649,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,7759.9,0.8842072707122515,15.0,-10.0,45.040277777777774,0,1,0.0,0.0,1.0,1.0,7759.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O15526,C1564,P0096,2025-05-02 17:07:00,5996.99,UPI,15,Beauty,,2024-03-17,2,411,7055.28,0.0516,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5996.99,1.0,15.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,5996.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O05603,C0573,P0351,2025-05-02 17:12:00,72182.92,UPI,0,Electronics,,2023-01-31,2,822,72182.92,0.0257,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,72182.92,1.0,0.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,72182.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O09309,C0948,P0081,2025-05-02 17:43:00,52695.7,Card,10,Electronics,,2022-02-03,1,1184,58550.78,0.0216,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,13013.07,4.049444135780411,12.5,-2.5,80.09236111111112,0,2,0.0,0.0,1.0,1.0,13013.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O04177,C0423,P0397,2025-05-02 18:01:00,4769.91,UPI,10,Electronics,,2024-05-26,2,341,5299.9,0.0252,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,34876.45,0.136765926577963,0.0,10.0,107.30555555555556,0,0,0.0,0.0,1.0,1.0,34876.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O03990,C0402,P0304,2025-05-02 18:11:00,2486.69,UPI,10,Apparel,S,2025-04-28,3,4,2762.99,0.1072,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.69,1.0,10.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,2486.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O07696,C0786,P0364,2025-05-02 19:03:00,5987.14,UPI,10,Electronics,,2022-04-05,2,1123,6652.38,0.0335,1,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,63741.65,0.093928224324284,0.0,10.0,114.85347222222222,0,0,0.0,0.0,1.0,1.0,63741.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O06355,C0646,P0259,2025-05-02 19:22:00,2069.92,UPI,30,Grocery,,2023-12-15,1,504,2957.03,0.0488,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1877.66,1.1023934045567354,5.0,25.0,49.94583333333333,0,1,0.0,0.0,1.0,1.0,1877.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O17554,C1773,P0020,2025-05-02 19:37:00,2402.23,Card,5,Beauty,,2022-10-30,2,915,2528.66,0.0592,0,4,1.0,0.25,1,1.0,4.0,0.25,1.0,4.0,0.25,21553.015,0.1114567961837357,20.0,-15.0,9.045833333333333,2,2,0.0,0.0,1.0,1.0,21553.015,1.0,15.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,26593.11333333333,0.0,1.0,1
O18402,C1860,P0212,2025-05-02 21:00:00,14585.75,Card,20,Home,,2025-04-04,1,28,18232.19,0.0839,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14585.75,1.0,20.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,14585.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O02606,C0263,P0223,2025-05-02 21:33:00,4162.2,UPI,15,Grocery,,2023-03-29,1,765,4896.71,0.0316,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,59957.41,0.0694192761161631,15.0,0.0,73.1375,0,1,0.0,0.0,1.0,1.0,59957.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O18801,C1902,P0392,2025-05-02 22:10:00,63581.25,Card,20,Electronics,,2022-01-14,1,1204,79476.56,0.0256,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,4858.72,13.08600824908618,10.0,10.0,9.4625,1,1,0.0,0.0,1.0,1.0,4858.72,1.0,20.066666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O00832,C0083,P0419,2025-05-02 22:42:00,3792.24,UPI,50,Apparel,XL,2024-03-26,3,402,7584.47,0.0825,1,3,1.0,0.3333333333333333,1,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,60831.31,0.0623402652351231,23.33333333333333,26.666666666666668,29.36180555555556,1,3,0.0,0.0,1.0,1.0,60831.31,1.0,4.466666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,60831.31,0.0,1.0,1
O03591,C0361,P0361,2025-05-03 08:31:00,10560.42,UPI,15,Footwear,7,2023-07-20,3,653,12424.02,0.154,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,6941.66,1.5213104646439035,10.0,5.0,2.918055555555556,1,1,0.0,0.0,1.0,1.0,6941.66,1.0,21.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O11419,C1157,P0342,2025-05-03 09:34:00,4515.46,UPI,20,Footwear,7,2024-10-10,2,205,5644.32,0.1449,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,35358.86,0.1277037777801659,10.0,10.0,44.020833333333336,0,3,0.0,0.0,1.0,1.0,35358.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35358.86,0.0,1.0,1
O01826,C0185,P0236,2025-05-03 11:53:00,22938.54,Card,20,Home,,2022-11-14,1,901,28673.18,0.0868,1,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,6576.333333333333,3.488043996147803,33.333333333333336,-13.333333333333336,14.669444444444444,1,3,0.0,0.0,1.0,1.0,6576.333333333333,1.0,10.011111111111113,0.0,0.0,0.0,0.0,0.0,0.0,6576.333333333333,0.0,1.0,1
O15909,C1606,P0369,2025-05-03 12:09:00,5041.62,Card,20,Beauty,,2023-08-03,2,639,6302.02,0.0707,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,19610.300000000003,0.2570904065720564,5.0,15.0,65.82222222222222,0,1,0.0,0.0,1.0,1.0,19610.300000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O09428,C0959,P0069,2025-05-03 12:42:00,67442.42,UPI,30,Electronics,,2024-05-26,2,342,96346.32,0.0384,0,2,1.0,0.5,1,1.0,2.0,0.5,1.0,2.0,0.5,28433.51,2.3719343830571744,7.5,22.5,8.874305555555555,1,2,0.0,0.0,1.0,1.0,28433.51,1.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O10903,C1108,P0435,2025-05-03 13:25:00,8683.84,Wallet,40,Footwear,8,2022-08-04,2,1003,14473.06,0.1105,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,5065.3,1.71437822044104,15.0,25.0,103.87291666666668,0,0,0.0,0.0,1.0,1.0,5065.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O11348,C1151,P0244,2025-05-03 13:30:00,12871.87,UPI,30,Home,,2024-06-06,1,331,18388.39,0.0771,1,4,1.0,0.25,1,1.0,4.0,0.25,1.0,4.0,0.25,4136.8575,3.111509158824059,17.5,12.5,16.76527777777778,2,4,0.0,0.0,1.0,1.0,4136.8575,1.0,5.516666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3453.083333333333,0.0,1.0,1
O12617,C1280,P0230,2025-05-03 13:33:00,4143.72,UPI,0,Grocery,,2024-10-03,1,212,4143.72,0.046,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4143.72,1.0,0.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,4143.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O04439,C0452,P0322,2025-05-03 14:15:00,1116.83,Card,40,Grocery,,2025-02-15,1,77,1861.38,0.0458,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,6395.29,0.1746332066255009,0.0,40.0,24.788888888888888,1,1,0.0,0.0,1.0,1.0,6395.29,1.0,2.566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O10999,C1116,P0414,2025-05-03 14:29:00,6592.11,UPI,5,Home,,2024-04-23,2,375,6939.06,0.0552,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,10449.053333333331,0.6308810750319965,21.666666666666668,-16.666666666666668,13.171527777777778,1,3,0.0,0.0,1.0,1.0,10449.053333333331,1.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,10449.053333333331,0.0,1.0,1
O06412,C0651,P0057,2025-05-03 14:33:00,8535.33,Card,15,Home,,2024-01-24,1,465,10041.56,0.0828,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8535.33,1.0,15.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,8535.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O08280,C0843,P0264,2025-05-03 15:34:00,4872.65,Card,20,Home,,2022-03-10,1,1150,6090.81,0.055,0,3,0.0,0.0,1,0.0,3.0,0.0,0.0,3.0,0.0,8156.346666666667,0.5974059464531505,6.666666666666667,13.333333333333332,25.927777777777777,1,3,0.0,0.0,1.0,1.0,8156.346666666667,1.0,12.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,8156.346666666667,0.0,1.0,1
O02399,C0245,P0439,2025-05-03 16:37:00,778.93,Card,30,Apparel,M,2023-07-05,1,668,1112.76,0.1481,0,2,1.0,0.5,1,1.0,2.0,0.5,1.0,2.0,0.5,28793.93,0.0270518821154319,20.0,10.0,13.81597222222222,1,2,0.0,0.0,1.0,1.0,28793.93,1.0,11.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O13636,C1377,P0036,2025-05-03 16:45:00,4333.49,UPI,40,Beauty,,2023-09-02,1,609,7222.48,0.0649,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4333.49,1.0,40.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,4333.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O14414,C1452,P0375,2025-05-03 17:01:00,6681.98,UPI,15,Electronics,,2025-01-09,2,114,7861.15,0.0291,0,2,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,43330.755,0.1542087138800143,2.5,12.5,44.08263888888889,0,2,0.0,0.0,1.0,1.0,43330.755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O15053,C1516,P0273,2025-05-03 17:14:00,73741.42,NetBanking,0,Electronics,,2025-04-08,2,25,73741.42,0.025,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73741.42,1.0,0.0,0.0,-1.0,0,0,0.0,0.0,1.0,1.0,73741.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
O13732,C1385,P0173,2025-05-03 18:19:00,4098.26,UPI,0,Beauty,,2023-12-03,2,517,4098.26,0.0402,0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,14891.23,0.2752129944940747,30.0,-30.0,67.42430555555555,0,1,0.0,0.0,1.0,1.0,14891.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
O18227,C1843,P0321,2025-05-03 18:40:00,59048.71,Card,20,Electronics,,2024-12-05,2,149,73810.89,0.0216,0,4,0.0,0.0,1,0.0,4.0,0.0,0.0,4.0,0.0,15533.1275,3.801469472261784,21.25,-1.25,73.87777777777778,0,2,0.0,0.0,1.0,1.0,15533.1275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19124.116666666665,0.0,1.0,1
