order_id,order_value,return_probability,expected_return_cost
O01944,8009.72,0.426793529722098,273.4797336708546
O07322,17886.34,0.1909107224052238,273.17552724683605
O07530,10331.54,0.33050460675108706,273.1697251866501
O13098,12260.7,0.27847692738131685,273.14576508352894
O18601,5472.02,0.623943275482335,273.1384065843877
O17198,5868.22,0.581001404629694,272.75552501408504
O03073,7584.47,0.4492513549898114,272.586673950366
O10708,7698.39,0.4425097259252527,272.52899591725645
O04566,25661.85,0.1326117852465875,272.24509929841133
O00151,10180.64,0.3334979351881491,271.61779351151023
O07401,8640.14,0.39244417587093144,271.2618097367576
O00034,7896.7,0.4285155823394657,270.7087199248047
O00222,5471.72,0.6182120198455147,270.61464585832795
O17150,9717.81,0.34786047314533475,270.43535876291725
O16301,6534.07,0.5166455287799758,270.06384401883014
O10323,7351.45,0.4584263221320697,269.6078548670243
O06724,8908.06,0.37819269552136003,269.51705786128053
O18274,7356.87,0.4577376814212914,269.4013293054285
O12205,56609.73,0.05944916980956042,269.23211613146935
O06361,9617.95,0.3498180508216294,269.1626017519913
O08377,10194.98,0.3298349066841201,269.01282215571763
O15832,53073.51,0.06335557677675605,269.0002270093544
O01385,24353.55,0.1380550027713698,268.9703530194155
O06311,8009.63,0.41874777513681655,268.321179373528
O06478,5856.6,0.5723105746033087,268.14352889773903
O13759,31388.8,0.10669332977982982,267.9180471834498
O16224,7712.96,0.43410275722359615,267.85737618842467
O19302,13299.7,0.2517270625363265,267.83155308915053
O19694,31808.28,0.10523426626117746,267.78568054640687
O12525,9325.5,0.35753939910408405,266.7386933076109
O05866,5362.1,0.6216736295131405,266.6780935049929
O05326,82522.17,0.04037767979635509,266.5643005088304
O18453,70160.39,0.047489857429550794,266.5525534641345
O16079,7584.47,0.43929855202267803,266.5477351087553
O03436,5943.48,0.5601538446525821,266.34105380925826
O05448,9461.51,0.35182082311245144,266.30049888693526
O12905,8434.04,0.3944188906491612,266.12357603925216
O01023,7134.21,0.4655685971393042,265.71713131177563
O01732,15672.76,0.21189724164980148,265.6811690431474
O04579,4911.73,0.6761267621511113,265.67616811683826
O06987,8802.13,0.3770467664871375,265.5051723759542
O10871,5206.94,0.637026508379472,265.35670460331255
O11071,6231.32,0.5314762564843087,264.9438901244642
O11145,7119.17,0.4648349569988909,264.7391264654235
O03647,5189.26,0.6375760271669668,264.68382197891634
O14256,5566.43,0.5932966910176984,264.2035599825318
O00544,5576.79,0.5919774595551306,264.10671813379656
O15390,5472.02,0.6030314276975263,263.98400263915346
O10899,43800.22,0.07529888924771795,263.8486331844545
O07464,6974.94,0.47243732854616693,263.61776162958415
O10097,50063.13,0.06579744584785975,263.522086811949
O18176,8337.76,0.3946763221514084,263.25731614249014
O07515,7511.88,0.43803485307427203,263.23722016892503
O00648,20243.9,0.16232794240734355,262.89205066400183
O00163,7487.04,0.4386895837022535,262.75891686096963
O14244,5845.21,0.5617756057273375,262.69571106827925
O09475,7040.84,0.46581195254011176,262.37659423380165
O17499,4235.86,0.7739552312385759,262.26928046353873
O09824,6826.02,0.4802194681923342,262.239015541619
O02780,5574.14,0.5871436527217351,261.8256736305866
O14559,8801.05,0.3716025475406399,261.6394080826039
O05301,6218.02,0.5257029638034748,261.5065234391426
O00110,44867.35,0.07274847105999925,261.12248904110857
O11668,9742.02,0.33452738095098566,260.71779486176973
O14730,6805.17,0.47866784160916515,260.5932828546754
O07145,6390.51,0.5094332013201903,260.44303738949515
O11043,5824.72,0.5588252654965188,260.4000560354306
O05269,12268.7,0.2652277770342632,260.32000224802124
O07773,6732.56,0.482867197782347,260.0745904881215
O16931,44350.16,0.07325564567758952,259.91196853635233
O01726,25661.85,0.12660096554851757,259.90519902089807
O10724,6418.65,0.5059506717563285,259.8016223415006
O06629,43197.65,0.0751730595194922,259.78396116417537
O03137,13299.7,0.24400258882180956,259.6128984442737
O19491,6999.0,0.46341749702563156,259.47672493459163
O08124,8467.17,0.3828995596827261,259.36605318070303
O15225,6534.07,0.4960432248415576,259.29449233123813
O07713,7154.52,0.4527759501230878,259.15156725397077
O05939,10713.68,0.30208557822628984,258.915857418515
O02854,5471.82,0.5911831368851611,258.787816965677
O08474,82876.88,0.03901004738814529,258.6424812945305
O00474,6457.21,0.5004210645681645,258.5059121872158
O16754,10331.54,0.31272767634077864,258.47667977774466
O14490,7487.04,0.43068967884997783,257.96726825095504
O18110,5777.98,0.5578414018882869,257.8557170625987
O09935,5480.99,0.587425798275309,257.5739940871189
O05435,6005.68,0.5356670704098757,257.36360091353464
O07954,5943.48,0.5410926612267735,257.2778728118482
O14188,5480.99,0.5866254321154857,257.22305017365244
O05438,6146.52,0.5229533829678236,257.147474198351
O05163,22090.5,0.14542674986340554,257.0039694286048
O08631,4471.58,0.7177521124387839,256.7588792751214
O11877,6606.82,0.48488933958604874,256.2861269251119
O08123,31269.15,0.1024503813628594,256.2829073913964
O15134,6679.84,0.47912647086526794,256.0390532115721
O12736,17815.39,0.17960790763243129,255.98279372445919
O05199,17283.82,0.1850515644907636,255.87183451013996
O05331,5823.75,0.5479923832176167,255.3096513410876
O15654,57589.7,0.05538425794269979,255.16502397141585
O15257,8021.53,0.3970663760259287,254.8063877826614
O18190,7759.9,0.40999990523278423,254.5246611692706
O06473,5218.71,0.6093333223504311,254.3947122146735
O19643,6066.46,0.5232283679719194,253.93151721335443
O15773,20867.39,0.15205740252654154,253.84328967266623
O03151,20219.7,0.1567299833521534,253.52265955084292
O13894,24973.58,0.12688331931299301,253.4984580422861
O14375,27617.69,0.114599058205812,253.19690110560578
O11556,18181.08,0.17385082963564288,252.86366733375957
O16145,5976.8,0.5287792842787157,252.83264210216225
O04549,9129.3,0.34576133110940527,252.52471360776744
O08478,7205.25,0.43800726446527266,252.47614738307246
O08399,8183.42,0.38546835642886756,252.3559565893699
O03455,8078.97,0.39024327770780903,252.22109866424464
O01156,9248.01,0.34020696704767756,251.69899466612742
O01993,52695.7,0.0596284960048354,251.37322695376037
O04021,9068.14,0.3464280982956074,251.31667962226632
O06904,7601.68,0.4130470509320563,251.1881204903355
O08438,6316.4,0.49682809727974336,251.05319949262167
O10134,18776.92,0.16699339656170664,250.8497318213952
O07897,8478.74,0.3695067250887752,250.63611602233615
O14307,8270.64,0.3782971680940844,250.30077522605265
O19021,6354.29,0.49232613581990714,250.27064332632622
O02041,4871.83,0.6412534112860638,249.92620853646278
O06626,7500.72,0.41626471911509927,249.7828083168806
O01032,18610.1,0.1677061536466159,249.68226319831092
O08633,13659.4,0.22847629464188718,249.6679279225115
O12281,4631.12,0.6727015744314144,249.22893723046494
O05671,10789.8,0.28858116565656966,249.0986448961004
O15507,4962.73,0.627258771674586,249.03327391620945
O07838,7747.77,0.4016235057726438,248.9349239456093
O12323,8694.88,0.3577152750553793,248.8233112618813
O12757,13143.99,0.23663137397815512,248.82243306041048
O17990,8363.74,0.37161606695136445,248.64801310430437
O05994,6260.2,0.49637357232474244,248.5918269973882
O11460,6503.62,0.47741690260924946,248.39504929180538
O06062,5094.41,0.6090007518863216,248.19996163337564
O08342,9379.98,0.33075457549005177,248.19770424041405
O13557,6231.32,0.4970953906181412,247.80483595733085
O08386,56956.99,0.05432092213075091,247.51649748735665
O09406,13202.06,0.23434725966178652,247.5093266312388
O17111,7680.13,0.4027484037296195,247.45280783487704
O12883,63285.54,0.048863325186152405,247.38735364810043
O05425,8953.53,0.34531297804294087,247.341608663745
O12365,9293.04,0.3326805837083718,247.3291177300198
O17349,6640.89,0.46483661995326664,246.95430888651595
O09746,6712.23,0.4593381054114377,246.65464090286514
O05744,6036.58,0.5107124732055663,246.63653612026062
O00857,9068.14,0.3399075196098549,246.58631798999275
O08403,18252.02,0.16856136554557488,246.1268332132115
O12136,8332.58,0.36894310572050126,245.93983550916278
O09281,6535.02,0.4695396984836822,245.47610563078666
O00298,6514.75,0.47088194118166077,245.41425010505796
O02337,5158.4,0.5943710600586236,245.2802940965123
O09117,21571.26,0.14212256991090683,245.26103259330785
O03117,6928.55,0.44244753683649224,245.2415905078783
O12787,5827.63,0.5256696272080176,245.07264716850077
O11728,5999.14,0.5106148308665391,245.05998851557518
O01689,5135.14,0.5960587813192009,244.8676232242785
O06643,7084.09,0.43167652520787103,244.6428284367862
O02783,8857.69,0.3448224861030696,244.3464549544239
O01895,7369.78,0.41409709846381987,244.1443611453352
O10164,6772.3,0.4506196948951846,244.1385407790927
O15088,6534.07,0.4666432994100359,243.92639867009063
O05225,7259.66,0.41953521820869505,243.6546433776748
O07395,5322.07,0.5719315693327637,243.50878777590574
O14426,67905.9,0.044824535241073084,243.50803261014278
O02597,5414.27,0.5621113058084032,243.47379037594106
O13236,5947.42,0.5117151859344959,243.4708104904432
O15003,39018.15,0.07794187715653854,243.29182833403158
O07001,10194.7,0.29810208446862163,243.12490564258056
O08288,8173.8,0.3714967752352798,242.9232273134504
O09922,6315.03,0.4808122479726736,242.90750162518984
O00644,6587.79,0.46062712190250676,242.7611797918492
O06944,19673.59,0.15423546145370906,242.74921856808606
O05329,5642.71,0.5375721321856072,242.6690916804038
O18444,10731.26,0.28262283565758295,242.6319305103035
O12627,5132.22,0.5902820801155046,242.35659977683164
O06823,4645.12,0.6518410025585907,242.23037422439685
O01538,9410.04,0.3215126242542013,242.03573237896038
O07458,67514.19,0.044796994689881645,241.95462487373283
O06575,6448.82,0.4686069165192579,241.75693243101765
O16292,54020.51,0.05587876617785873,241.48795576789436
O09230,19325.67,0.1559747494923997,241.14532296182273
O16541,5391.24,0.5585318484695868,240.894339419454
O11646,10352.78,0.29052597115846857,240.62011709519766
O12222,6521.54,0.4611371482100351,240.58594860301378
O10204,6066.46,0.49568507982807797,240.56429674990733
O09466,23095.66,0.13015385454754466,240.47913378556362
O01236,5644.32,0.5320005161558923,240.22249226792206
O16714,6953.78,0.4317231642502884,240.16863240802962
O00788,7062.56,0.42467649108235594,239.94425590868832
O00112,12615.34,0.2376551040324639,239.84799520839223
O11800,8279.46,0.36190450955931847,239.70991285727956
O02457,5135.14,0.5833653452632431,239.65301752600726
O06039,5009.79,0.5978596749732817,239.61211368675177
O04585,4536.78,0.6589035724204493,239.14404394285165
O00821,7352.77,0.4062152359164041,238.94457601512474
O07294,9836.8,0.3035010692301614,238.83834542426013
O11118,5729.95,0.5206133087850431,238.6470582938286
O18746,6092.65,0.489381701950599,238.53051411114535
O17368,6549.83,0.45480051326893745,238.30928366594276
O15430,15105.71,0.1970673116064685,238.1473327685558
O12551,25160.84,0.11830666347671367,238.13560245371494
O07112,9325.5,0.31919566431374646,238.1327334046274
O11712,16807.06,0.1770587646905168,238.06698253435178
O14669,9423.64,0.3153961971366523,237.77441753478735
O02542,5146.14,0.5773261673620974,237.68010263270273
O08120,69701.52,0.0425591710873669,237.31511317836208
O00491,4485.03,0.6601896098019558,236.87761645200527
O11700,5543.14,0.5338432628217162,236.73343551020545
O19674,4767.34,0.6200181572946224,236.4669889597556
O13682,14355.9,0.2057374300482956,236.28367776242612
O17189,5455.85,0.5394451220854836,235.45053354640686
O14820,5570.45,0.5280704576316293,235.32720645712874
O01618,10872.15,0.27032602567897285,235.1220080068516
O18563,74545.42,0.03939993391556288,234.96676973663034
O07833,32132.6,0.09139957083862854,234.95246799434526
O12917,7830.4,0.3749941684611515,234.90834693745606
O10531,68251.55,0.04292664128937729,234.3847843435199
O18718,11033.03,0.2653732396360806,234.22967312816536
O06796,18335.57,0.1596729097022924,234.2155050360049
O18633,5708.37,0.5128607431472275,234.20791042874714
O19124,5246.09,0.5579122107563963,234.14861357816187
O10769,5083.43,0.5750806963546595,233.87059714161336
O10337,6342.63,0.46091002086048166,233.87053804882538
O03353,4650.06,0.6283893487804139,233.76385401518812
O04545,6307.01,0.4632887062904255,233.75732027686212
O11670,4797.67,0.6088377277385513,233.68020009915324
O08285,5969.84,0.4892611780516589,233.66487609439326
O04788,4767.34,0.6107851378955218,232.94563354358695
O17691,6738.34,0.432091413533928,232.9263084377767
O12772,73473.98,0.03957735245845306,232.63244823882647
O12959,8363.4,0.3475302292847322,232.52274556799435
O02873,6916.2,0.41992504456119534,232.3428474555311
O05792,12205.06,0.23793323163277602,232.31914944575433
O19688,7561.24,0.38330852348653155,231.86301921018415
O00961,24449.11,0.11839894682312033,231.57990998100956
O18701,6288.92,0.4602389940345109,231.55249714908132
O13336,11860.63,0.2440267423345875,231.54487207487026
O02140,7896.7,0.3663194291948899,231.41717092186298
O15321,5976.8,0.4839720044422949,231.40831009205664
O08130,5976.8,0.4836419262588307,231.25048518910233
O08556,9037.4,0.31970442529339865,231.14374185172488
O13798,8707.24,0.33143928153901897,230.8737095830246
O03768,6814.32,0.4229176065267063,230.55167236056522
O09120,6142.31,0.4689161023960103,230.41824519264304
O01556,6738.34,0.4273858337551819,230.3896847220714
O19093,5492.72,0.5242399550256119,230.36026286146236
O11322,14192.26,0.20281648940815142,230.27394799741847
O15917,7426.31,0.3874815344427242,230.2046395237878
O10806,7434.43,0.38696526383078883,230.14929331052252
O03792,4536.78,0.6340385083469997,230.1194579118801
O00882,6398.47,0.4493039400340793,229.98862249518842
O06777,5570.45,0.5151362601733023,229.56326243858973
O17812,19421.63,0.14765693353347562,229.4190664017405
O14694,10560.42,0.2715492321614935,229.41391538423036
O11999,6420.79,0.446534522636928,229.3683518081569
O02313,15431.72,0.18578644980260384,229.360357851827
O08439,9334.39,0.30699418846551363,229.24827862964844
O02003,6833.3,0.41929685855422194,229.2144978846852
O08246,5495.96,0.5212782076506559,229.1939342495759
O13403,6640.89,0.4313337736441004,229.15521152442963
O13627,41300.96,0.06929614613390034,228.9597887704298
O17125,5362.1,0.5333056059006328,228.77103915198268
O00211,9635.32,0.29671937589446096,228.7188909554734
O19818,15322.97,0.1865178332459882,228.64057306346237
O08184,10293.88,0.2771599789009359,228.24412508870125
O04697,7744.32,0.3679379151886089,227.95431642827583
O02809,6534.07,0.43605296517036524,227.93604785045827
O11663,60407.43,0.04710639762329687,227.64611335851777
O09180,54321.26,0.05221177682287899,226.89676030860667
O13890,4663.19,0.6076031415104961,226.66951147682641
O07569,17649.32,0.16048283381926165,226.59303108663767
O19677,8861.33,0.3196044458571933,226.56963713661779
O12010,43022.84,0.0657261604298261,226.21808671893913
O12095,6390.51,0.4424548311326066,226.2009618320987
O09898,12296.18,0.22978640543682155,226.03960022433094
O01990,6025.5,0.46873361787807016,225.94835316194494
O16644,7279.69,0.38761863716082523,225.739481340263
O18596,5029.89,0.5604924075990789,225.5372124846825
O08168,13209.28,0.21332035463434734,225.42466352515135
O05609,8414.81,0.33470351505753576,225.3173188433042
O06086,63562.07,0.044288610081151564,225.2060587344689
O12384,7259.66,0.3873467207236273,224.96043956547908
O06212,6839.65,0.410903112942456,224.83467811494953
O07687,5437.21,0.516678247953477,224.74305092441003
O14064,11166.06,0.25124223593113154,224.43087047529363
O08808,41742.98,0.06716254830815294,224.28519286210096
O01292,8672.83,0.322833881134555,223.9906695456162
O16812,6805.17,0.4109822925050085,223.74434939890472
O00607,8972.79,0.3116200562850835,223.68810598673878
O08519,6732.56,0.415066847589673,223.55699643266632
O16061,13582.84,0.20558556379825266,223.39486555051667
O13938,5094.41,0.5480743150716033,223.36922171551416
O08658,45261.17,0.06167070044414497,223.3030445457217
O01966,4453.14,0.6266910773321287,223.25944832886367
O06762,4856.4,0.574425716050859,223.17128379435133
O17142,5383.67,0.5174838436749585,222.8769795742051
O00958,12602.74,0.22089664278278767,222.71223646914797
O05983,8683.84,0.32054605941706643,222.68565540866385
O09329,5857.12,0.47498328364626924,222.56272722481893
O19585,9534.3,0.2917690872231624,222.5451206649438
O03577,5283.14,0.5261812458642926,222.39113498203832
O11513,9438.32,0.2941578748041911,222.10849223375143
O01005,7200.89,0.3855487125005151,222.10350946862673
O10207,14140.21,0.19605234158681115,221.7777024823394
O03528,7406.74,0.3742405972733389,221.75222411586643
O11503,36824.76,0.07521817619733392,221.59130288836278
O17115,16408.97,0.16874679167567433,221.51688337619123
O13312,42551.65,0.06506367299354225,221.485331274853
O17955,74976.38,0.03688990895641159,221.2697465665055
O00332,6427.1,0.43030346378530027,221.24827136756028
O12687,6818.38,0.4054241428800615,221.1468693864443
O16859,4817.66,0.5736411577502183,221.08864480375334
O06842,5251.62,0.5262364116938845,221.087493150387
O17419,5781.0,0.47749912763636604,220.83379654926657
O14844,6503.17,0.4244279066558694,220.81014637818
O03735,6969.66,0.39575934327502915,220.6646451560192
O05847,4962.73,0.5552658000036439,220.4507394921667
O10387,69331.33,0.03971015223422521,220.2526135121044
O12099,29038.69,0.0947549685790009,220.12481268202782
O02992,5401.15,0.5093964477423332,220.1061298978802
O12382,7279.69,0.37787709868084973,220.0662509196796
O12579,7050.95,0.389845247061528,219.90234758147847
O08132,5856.6,0.468789290509548,219.6409087038575
O02736,5190.63,0.5286219283163489,219.51046718213522
O11988,5642.71,0.48625487606755347,219.50362013881158
O02831,7186.92,0.381063641755423,219.09391265639078
O16211,68078.02,0.04019090422709627,218.88937454322758
O00192,10180.64,0.2684058728969535,218.60348526797122
O03152,9189.6,0.2972548153063266,218.5322280591215
O01566,6446.8,0.42368013543982214,218.51048777227564
O06360,78157.45,0.03493051996853116,218.40642943315805
O06283,11086.63,0.24589200773327255,218.08909677567453
O13033,9096.75,0.29949149824265164,217.9519429311073
O06802,21962.32,0.124031563483653,217.92167098626416
O02097,5158.4,0.5280230192310954,217.9003153921346
O05640,9129.3,0.29822376242211873,217.80593554241986
O12318,6075.53,0.4480864191657112,217.78899857870823
O00293,4275.45,0.6365186717461593,217.7123004093693
O17183,5222.27,0.5209245311619457,217.63268410808757
O04949,5040.83,0.539509985390563,217.56624957250497
O08033,4200.69,0.6468766213234368,217.3862523541718
O04094,8602.11,0.3153839300222636,217.03738066270515
O14355,5432.25,0.49918380925070566,216.93529982417166
O09124,44748.88,0.06057891245182958,216.8670787069942
O08003,3982.05,0.6800518918376369,216.640050871365
O16722,6616.47,0.4092296338758101,216.6124476520225
O06280,6480.8,0.417699616753851,216.5622141006686
O11641,6413.18,0.4217947882016454,216.4036719839223
O17382,4734.2,0.570683165123539,216.13825922622866
O03603,5486.1,0.4923154009993811,216.0713217138164
O10356,4325.44,0.6239642412680991,215.91359102005492
O14397,4619.03,0.5843020974367776,215.91271336987188
O15788,4863.84,0.5548571877069067,215.89892670850892
O11425,13004.76,0.20751411252981491,215.89369840505887
O02774,74778.91,0.036085717558622186,215.87605004813028
O01799,7783.88,0.3464593019590192,215.74381050662163
O05003,5314.61,0.5074305584331873,215.74364161236812
O18365,7744.32,0.34819386765176924,215.72197865063598
O05342,4258.92,0.6331157511738645,215.7111467991516
O03809,6420.79,0.4195146465939564,215.48923581632073
O03533,15408.2,0.17472073439091787,215.37056157137127
O08274,7588.56,0.35451710479016557,215.2219456581167
O08564,11511.68,0.23316002864200847,214.7250910814109
O01744,3984.53,0.6729711643534901,214.51790348011298
O11860,14192.26,0.18889419683066622,214.4668443129593
O13524,5755.76,0.4653134581333591,214.25860718285304
O15367,4448.0,0.601172686464991,213.9212887517024
O19794,6965.15,0.38350633106591947,213.69432974590313
O09844,4405.32,0.6050306943804032,213.2283054854302
O04293,16094.94,0.16557405285237492,213.19235569726425
O08663,5644.76,0.47203305698653475,213.16106550042497
O15863,5309.13,0.5017026067093924,213.08834882872293
O16505,4372.53,0.6084795035243832,212.8475906836377
O14350,13341.31,0.1990708092952826,212.46923030073972
O00843,7049.84,0.37670437756858594,212.4564471326496
O08373,6866.71,0.3866280479916426,212.38901467397537
O14262,13403.33,0.19794578406001107,212.25061326920547
O06439,14192.26,0.18671133002734297,211.98845925550867
O00215,6292.05,0.4210230098680488,211.92782633922053
O19027,21472.97,0.12328863679381484,211.78985593715862
O13973,4565.74,0.5797219327017863,211.7487693611083
O09518,8624.3,0.3065765183958665,211.5206294081177
O12218,4139.39,0.6387389993401659,211.51918611829515
O06248,6092.65,0.4336029315603654,211.3432720777008
O10664,5576.79,0.4734564724385767,211.2293856744584
O00774,6208.27,0.4250892175870479,211.12549094953135
O16961,11234.78,0.2348447830961288,211.07435777861807
O13658,4670.81,0.5648233913020736,211.0546195462111
O13577,41457.14,0.06362286397255196,211.00975831288343
O14970,7106.31,0.3710720709005072,210.95625345287866
O02330,4631.12,0.5690454734851916,210.82542985333927
O08577,7195.48,0.36572845709923313,210.5273438790712
O13124,13536.4,0.19430435732097953,210.4145201951766
O18324,8484.17,0.3097959224485645,210.26890170883502
O02993,7331.74,0.3582573773292908,210.13199549282035
O19612,4297.76,0.6107963506700892,210.00448992447062
O05251,64149.36,0.040912119018837664,209.9589001041811
O16988,5288.11,0.49613525408845577,209.8894238798163
O18346,20399.32,0.12854076899937303,209.7715423891432
O05030,4827.68,0.5429754126813061,209.70492322346306
O07937,6494.46,0.40354048572379647,209.66220343310138
O15330,5095.78,0.5140501846744072,209.55893200481205
O18233,5254.66,0.4980150955003368,209.35200013774397
O12276,5855.82,0.44583156678630115,208.85675243348462
O12408,6795.5,0.3840646590446767,208.79291124304805
O14959,15031.08,0.17345209177180038,208.57378140714187
O06889,6292.05,0.41417479188967543,208.4806799447546
O02881,36824.76,0.07074712203205132,208.41966316168018
O13595,9536.1,0.2731579711944198,208.38893832856854
O19613,5865.39,0.44358460299133495,208.14373556314771
O19577,6319.13,0.4115490098972417,208.05053559295655
O05769,6201.11,0.4185716495471956,207.64870733788882
O11550,16749.09,0.15485648957374631,207.49642247637908
O05865,6041.34,0.42930371343332796,207.48557568906415
O10694,5194.01,0.49909912733820944,207.38606867087466
O16902,4806.04,0.5393037994820387,207.35325059701256
O07661,4239.31,0.6110451687508895,207.2327915469867
O19318,49768.16,0.05200488823937695,207.05500789435442
O17844,25738.87,0.10049752315026093,206.9354146949245
O04546,6448.56,0.4008574328172055,206.7962565574175
O19339,22711.7,0.1138056932421388,206.7776610565987
O16314,4661.71,0.5544301999695792,206.76742460001498
O13189,8251.68,0.3131276501335885,206.7063334443464
O08448,19283.6,0.13394952141738167,206.64231929633772
O17836,6432.72,0.4013091713171658,206.5207626012287
O09684,4791.28,0.5387018592933076,206.4857155515871
O00629,5483.2,0.4701710030912079,206.24333153197688
O10472,6839.65,0.3769177778414849,206.23885433708097
O18308,8401.82,0.3056484625644828,205.44026925948182
O03114,4570.73,0.561227231001792,205.21745132454564
O15576,4993.95,0.5134958105770692,205.14979225850834
O11034,22341.16,0.11477540256988458,205.1372506302562
O19456,6795.73,0.3769728385056797,204.9444502254562
O17346,5775.81,0.4434721446066382,204.9128678032374
O19300,10431.14,0.24521300026160867,204.62809084391012
O05371,6183.42,0.4132131706429832,204.4056466893788
O06778,6079.8,0.41991340302800917,204.23916061837522
O04936,6448.56,0.39539159706256943,203.97651497230424
O09663,5865.39,0.43459368403570475,203.9249158724946
O16070,12943.35,0.19688766641396405,203.8708781663345
O03901,31711.95,0.08023357008044163,203.5490370169969
O15032,4871.83,0.522103688252926,203.4880329233002
O04968,6112.43,0.4154159592952426,203.1360777660016
O16826,7229.11,0.3508933283591462,202.931717517951
O01185,7302.76,0.3470984528491131,202.78213580227114
O19373,8825.73,0.28694649851277787,202.60098562553432
O19480,9090.54,0.2783896158961757,202.4569551111057
O10073,25160.84,0.10052704997287178,202.34760160315452
O07513,5723.65,0.44188585516789686,202.33599799453864
O02206,5662.99,0.44650060195938457,202.28227551119804
O12468,4585.25,0.5511057501621855,202.1566112744929
O02314,7920.94,0.3189495743516422,202.11043531719173
O13810,4565.74,0.5525634723412097,201.82889185657237
O08955,29071.25,0.08669593016151708,201.62872477664027
O19216,4223.11,0.5966932119160219,201.5920856139737
O03665,4988.02,0.5050992405901231,201.5556091238677
O13502,5856.6,0.4298350071069367,201.38973620979883
O09279,36685.01,0.06861679757375591,201.37663241289692
O09334,30441.94,0.08262368149354155,201.21801236844018
O11288,4585.25,0.5467693710221931,200.5659406783609
O06013,15105.71,0.16593324200101248,200.52315464216915
O10693,5158.4,0.4857674677082194,200.46263243408632
O08073,4625.57,0.5411456752962684,200.2485761024128
O11450,9129.3,0.2741786651043985,200.2447429870068
O02461,22526.18,0.1111065826647898,200.22455042335477
O12279,20418.22,0.12255777456009984,200.19292829428173
O13841,26714.94,0.0936649763527265,200.18033786916058
O11148,5959.18,0.4192236664681313,199.8583430994847
O10706,4328.32,0.5767731549512684,199.7167025630939
O10244,7381.03,0.3373497460161671,199.19908766701676
O00834,4836.61,0.5141496692317697,198.93931453624558
O07242,5731.1,0.43375631404482695,198.87206491378464
O06022,37319.07,0.06653850553707695,198.65241166668497
O04246,4080.29,0.6084498583486967,198.6121498017283
O17318,8291.01,0.29935836999174453,198.55865913482032
O04602,6672.53,0.3719024312517295,198.5224103680082
O15960,5827.63,0.4254587483380003,198.35329324615847
O11160,7698.39,0.3219561087986572,198.28349507315957
O12727,13495.93,0.1834848956362815,198.10394460516488
O14316,7336.74,0.337142262957886,197.88201010669124
O07235,4776.58,0.5174870549330155,197.74546534815545
O09277,18393.62,0.13421900527014133,197.50187037735813
O07200,10422.2,0.23678251283612,197.42357642244883
O05605,7989.8,0.3088121862378289,197.38780844824043
O06154,21962.32,0.112225414939628,197.17843800295125
O17586,3990.82,0.6174291359050632,197.12388353221155
O00142,7319.77,0.3364163116587412,196.99920204722434
O06218,5240.93,0.46946714348356305,196.83555490378484
O07314,20985.98,0.11706270618450818,196.53404885871717
O07659,4479.8,0.5468982061608445,195.9995667167481
O08300,6218.02,0.3939053374166011,195.94490129305396
O17453,4871.83,0.5027324725427664,195.93817133664206
O09817,6253.74,0.3915903232702642,195.9123254598546
O00208,6391.84,0.3827712539789296,195.7290089626145
O19591,9037.4,0.270523473733892,195.58630732181405
O06825,4094.21,0.5965279909818209,195.38486927661444
O17077,55426.69,0.04405647975947551,195.3523876895779
O09424,6677.59,0.3651806300918903,195.08212189562445
O03899,5646.4,0.4318523678396266,195.0728967815734
O18939,7294.76,0.33388783381693216,194.85052916915234
O19387,4574.51,0.5316454281869738,194.5613862156475
O00792,9956.49,0.24408047725438248,194.41478647827893
O03983,46840.62,0.05187975295798385,194.40638351990384
O03834,6953.78,0.3491931790925683,194.25700359282558
O19607,7422.05,0.3270290621209835,194.17808404120365
O08065,3628.27,0.66854742250256,194.05364453146908
O00508,6472.18,0.3747649038558156,194.04367323500264
O04388,5444.98,0.444849475399556,193.77571972488593
O01049,4245.34,0.5699167982265438,193.55924641464605
O14843,6347.7,0.3806693281901739,193.30997556422136
O03194,4142.26,0.5831853656836029,193.2564330285249
O00030,3982.05,0.6063681816053428,193.16707340492442
O19816,3969.67,0.6078947244961938,193.05131607926444
O12438,4074.04,0.591765386407739,192.8700683872468
O04440,15177.11,0.15880889997273384,192.8208115092143
O03178,4405.32,0.5467975569456553,192.70545708510676
O02772,7222.48,0.33349729460853417,192.69420322913965
O03438,6231.98,0.3859583211353443,192.42276305192343
O07746,11503.09,0.20906751635283788,192.39379653465326
O06926,25446.62,0.09436687599109521,192.10544271460185
O04998,6195.26,0.38747303567381103,192.03969591908276
O11001,6407.25,0.3737245283574108,191.56371874544166
O09187,6391.84,0.374576289613618,191.53853688031265
O07967,19140.51,0.12477608480472456,191.06223191725425
O02036,5989.63,0.39872992099471405,191.05957573500552
O00732,6407.25,0.37271927233969465,191.0484446158807
O09530,8183.42,0.2916082806457803,190.9082428801833
O17899,5081.77,0.469301276110819,190.79049167213415
O03796,4737.3,0.5032324864755602,190.71706065445372
O03370,7178.23,0.33192518345546496,190.61082477084176
O09649,7125.75,0.3341362056386066,190.47768538634406
O08389,6711.18,0.3541989831436138,190.16745053550065
O05637,14005.88,0.16965861116895203,190.09745191992013
O11584,16815.01,0.14121849217828453,189.96722865302206
O00342,6112.43,0.38778984676895656,189.62706344687788
O09149,4515.46,0.524540948395953,189.48349366751918
O19107,20985.98,0.11284510491346318,189.45320918494718
